Open,High,Low,Close,Volume,Dividends,Stock Splits
98.0,98.25,98.0,98.25,21584,0.0,0.0
98.0,98.25,98.0,98.0,18221,0.0,0.0
98.25,98.25,98.0,98.25,60889,0.0,0.0
98.0,98.25,98.0,98.0,356869,0.0,0.0
98.25,98.25,98.0,98.25,39331,0.0,0.0
98.25,98.25,98.0,98.25,32405,0.0,0.0
98.25,98.25,98.0,98.0,403655,0.0,0.0
98.0,98.25,97.75,98.0,167737,0.0,0.0
98.0,98.0,97.75,98.0,17309,0.0,0.0
98.0,98.0,97.75,98.0,27206,0.0,0.0
98.0,98.25,97.75,98.0,246890,0.0,0.0
98.0,98.0,98.0,98.0,18757,0.0,0.0
98.0,98.0,97.75,97.75,17701,0.0,0.0
98.0,98.0,97.75,97.75,125410,0.0,0.0
97.75,98.0,97.75,97.75,73827,0.0,0.0
98.0,98.0,97.75,98.0,31499,0.0,0.0
98.0,98.0,97.75,97.75,16175,0.0,0.0
97.75,98.0,97.75,98.0,17206,0.0,0.0
98.0,98.0,97.75,97.75,23056,0.0,0.0
98.0,98.0,97.75,97.75,28137,0.0,0.0
